anio_enfr,prov_id,prov_nombre,grupo_edad_10,sexo,defun_n,defun_mean,lx,nLx,ndx,nMx,nqx,Tx,ex,avp_dm
2005,46,La Rioja,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2005,46,La Rioja,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,46,La Rioja,30 a 39,Mujer,1,0.166666666666667,98257.61885,978444.5914,916.7822444,0.001874835,0.009351389,4983143.736,50.7150874845366,8.4525145807561
2005,46,La Rioja,30 a 39,Varón,1,0.166666666666667,96997.57994,962453.8176,1611.2049546,0.003350036,0.016679033,4397739.3413,45.3386501397284,7.55644168995474
2005,46,La Rioja,40 a 49,Mujer,5,0.833333333333333,97340.83661,964916.2275,1899.1859597,0.003940669,0.019602298,4004699.1446,41.1409977977176,34.2841648314313
2005,46,La Rioja,40 a 49,Varón,3,0.5,95386.37498,940648.9544,2969.172623,0.006324371,0.031361223,3435285.5237,36.0144257963497,18.0072128981749
2005,46,La Rioja,50 a 59,Mujer,11,1.83333333333333,95441.65065,935432.4825,4271.158666,0.009156291,0.045235922,3039782.9171,31.8496473646226,58.3910201684747
2005,46,La Rioja,50 a 59,Varón,20,3.33333333333333,92417.20236,891678.4517,7345.346913,0.016560566,0.081022824,2494636.5693,26.9932058707257,89.9773529024191
2005,46,La Rioja,60 a 69,Mujer,20,3.33333333333333,91170.49198,866735.5123,9858.255748,0.022879944,0.111095234,2104350.4346,23.0814860038446,76.9382866794821
2005,46,La Rioja,60 a 69,Varón,26,4.33333333333333,85071.85545,775185.7985,16525.645883,0.043149434,0.204211616,1602958.1176,18.8424022154086,81.6504096001039
2005,46,La Rioja,70 a 79,Mujer,23,3.83333333333333,81312.23623,720159.9226,20094.014234,0.056661774,0.263800823,1237614.9223,15.2205249748547,58.345345736943
2005,46,La Rioja,70 a 79,Varón,20,3.33333333333333,68546.20957,551409.7501,27800.63739,0.103382549,0.455983231,827772.3191,12.0761209743432,40.2537365811439
2005,46,La Rioja,80+,Mujer,21,7,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,59.168412272738
2005,46,La Rioja,80+,Varón,13,4.33333333333333,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,29.3914422662387
2005,50,Mendoza,20 a 29,Mujer,3,0.5,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,30.201486968872
