anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,defun_n,defun_mean,lx,nLx,ndx,nMx,nqx,Tx,ex,avp_dm
2005,58,Neuquén,70 a 74,Varón,42,14,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,169.065693640804
2005,58,Neuquén,75 a 79,Mujer,45,15,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,175.715703932568
2005,58,Neuquén,75 a 79,Varón,40,13.3333333333333,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,123.976345605947
2005,58,Neuquén,80+,Mujer,67,22.3333333333333,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,188.77541058445
2005,58,Neuquén,80+,Varón,42,14,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,94.9569673216944
2005,62,Río Negro,20 a 24,Mujer,0,0,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,0
2005,62,Río Negro,20 a 24,Varón,0,0,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,0
2005,62,Río Negro,25 a 29,Mujer,1,0.333333333333333,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,18.5204865112055
2005,62,Río Negro,25 a 29,Varón,0,0,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,0
2005,62,Río Negro,30 a 34,Mujer,0,0,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,0
2005,62,Río Negro,30 a 34,Varón,0,0,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,0
2005,62,Río Negro,35 a 39,Mujer,1,0.333333333333333,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,15.2987695886973
2005,62,Río Negro,35 a 39,Varón,0,0,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,0
2005,62,Río Negro,40 a 44,Mujer,2,0.666666666666667,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,27.4273318651451
2005,62,Río Negro,40 a 44,Varón,1,0.333333333333333,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,12.0048085987832
2005,62,Río Negro,45 a 49,Mujer,4,1.33333333333333,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,48.5874189754313
2005,62,Río Negro,45 a 49,Varón,1,0.333333333333333,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,10.4754761909477
2005,62,Río Negro,50 a 54,Mujer,1,0.333333333333333,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,10.6165491215409
2005,62,Río Negro,50 a 54,Varón,5,1.66666666666667,92417.20236,455020.9095,2826.040916,0.006210794,0.030579165,2494636.5693,26.9932058707257,44.9886764512096
2005,62,Río Negro,55 a 59,Mujer,4,1.33333333333333,93780.42519,462377.2929,2609.933213,0.005644596,0.027830256,2566727.7275,27.3695467076395,36.4927289435194
2005,62,Río Negro,55 a 59,Varón,10,3.33333333333333,89591.16145,436657.5422,4519.305997,0.010349772,0.050443659,2039615.6598,22.7658133546833,75.8860445156111
2005,62,Río Negro,60 a 64,Mujer,12,4,91170.49198,445690.5758,4064.753633,0.009120125,0.044584092,2104350.4346,23.0814860038446,92.3259440153785
2005,62,Río Negro,60 a 64,Varón,16,5.33333333333333,85071.85545,408249.9566,6843.728265,0.016763574,0.080446444,1602958.1176,18.8424022154086,100.492811815513
2005,62,Río Negro,65 a 69,Mujer,10,3.33333333333333,87105.73835,421044.9365,5793.502115,0.013759819,0.066511142,1658659.8588,19.0419126250366,63.4730420834553
2005,62,Río Negro,65 a 69,Varón,20,6.66666666666667,78228.12718,366935.8419,9681.917618,0.02638586,0.123765172,1194708.161,15.272104856237,101.814032374913
2005,62,Río Negro,70 a 74,Mujer,21,7,81312.23623,385197.4791,8545.480834,0.022184675,0.105094648,1237614.9223,15.2205249748547,106.543674823983
2005,62,Río Negro,70 a 74,Varón,31,10.3333333333333,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,124.786583401546
2005,62,Río Negro,75 a 79,Mujer,29,9.66666666666667,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,113.239009200988
2005,62,Río Negro,75 a 79,Varón,27,9,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,83.6840332840145
2005,62,Río Negro,80+,Mujer,41,13.6666666666667,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,115.519281103917
2005,62,Río Negro,80+,Varón,24,8,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,54.2611241838254
2005,66,Salta,20 a 24,Mujer,3,1,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,60.4029739377441
2005,66,Salta,20 a 24,Varón,1,0.333333333333333,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,18.2188574623216
2005,66,Salta,25 a 29,Mujer,1,0.333333333333333,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,18.5204865112055
2005,66,Salta,25 a 29,Varón,0,0,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,0
2005,66,Salta,30 a 34,Mujer,0,0,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,0
2005,66,Salta,30 a 34,Varón,2,0.666666666666667,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,30.225766759819
2005,66,Salta,35 a 39,Mujer,0,0,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,0
2005,66,Salta,35 a 39,Varón,2,0.666666666666667,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,27.0996730492153
2005,66,Salta,40 a 44,Mujer,3,1,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,41.1409977977176
2005,66,Salta,40 a 44,Varón,5,1.66666666666667,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,60.0240429939162
2005,66,Salta,45 a 49,Mujer,0,0,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,0
2005,66,Salta,45 a 49,Varón,8,2.66666666666667,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,83.8038095275815
2005,66,Salta,50 a 54,Mujer,3,1,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,31.8496473646226
2005,66,Salta,50 a 54,Varón,13,4.33333333333333,92417.20236,455020.9095,2826.040916,0.006210794,0.030579165,2494636.5693,26.9932058707257,116.970558773145
2005,66,Salta,55 a 59,Mujer,15,5,93780.42519,462377.2929,2609.933213,0.005644596,0.027830256,2566727.7275,27.3695467076395,136.847733538198
2005,66,Salta,55 a 59,Varón,19,6.33333333333333,89591.16145,436657.5422,4519.305997,0.010349772,0.050443659,2039615.6598,22.7658133546833,144.183484579661
2005,66,Salta,60 a 64,Mujer,22,7.33333333333333,91170.49198,445690.5758,4064.753633,0.009120125,0.044584092,2104350.4346,23.0814860038446,169.264230694861
2005,66,Salta,60 a 64,Varón,16,5.33333333333333,85071.85545,408249.9566,6843.728265,0.016763574,0.080446444,1602958.1176,18.8424022154086,100.492811815513
2005,66,Salta,65 a 69,Mujer,19,6.33333333333333,87105.73835,421044.9365,5793.502115,0.013759819,0.066511142,1658659.8588,19.0419126250366,120.598779958565
2005,66,Salta,65 a 69,Varón,31,10.3333333333333,78228.12718,366935.8419,9681.917618,0.02638586,0.123765172,1194708.161,15.272104856237,157.811750181115
2005,66,Salta,70 a 74,Mujer,27,9,81312.23623,385197.4791,8545.480834,0.022184675,0.105094648,1237614.9223,15.2205249748547,136.984724773692
2005,66,Salta,70 a 74,Varón,23,7.66666666666667,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,92.583594136631
2005,66,Salta,75 a 79,Mujer,22,7.33333333333333,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,85.9054552559222
2005,66,Salta,75 a 79,Varón,23,7.66666666666667,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,71.2863987234198
2005,66,Salta,80+,Mujer,52,17.3333333333333,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,146.512258961066
2005,66,Salta,80+,Varón,35,11.6666666666667,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,79.130806101412
2005,70,San Juan,20 a 24,Mujer,1,0.333333333333333,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,20.1343246459147
2005,70,San Juan,20 a 24,Varón,2,0.666666666666667,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,36.4377149246433
2005,70,San Juan,25 a 29,Mujer,1,0.333333333333333,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,18.5204865112055
2005,70,San Juan,25 a 29,Varón,1,0.333333333333333,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,16.6732386338434
2005,70,San Juan,30 a 34,Mujer,2,0.666666666666667,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,33.8100583230244
2005,70,San Juan,30 a 34,Varón,2,0.666666666666667,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,30.225766759819
2005,70,San Juan,35 a 39,Mujer,1,0.333333333333333,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,15.2987695886973
2005,70,San Juan,35 a 39,Varón,1,0.333333333333333,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,13.5498365246077
2005,70,San Juan,40 a 44,Mujer,3,1,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,41.1409977977176
2005,70,San Juan,40 a 44,Varón,5,1.66666666666667,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,60.0240429939162
2005,70,San Juan,45 a 49,Mujer,7,2.33333333333333,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,85.0279832070048
2005,70,San Juan,45 a 49,Varón,6,2,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,62.8528571456862
2005,70,San Juan,50 a 54,Mujer,19,6.33333333333333,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,201.714433309276
2005,70,San Juan,50 a 54,Varón,21,7,92417.20236,455020.9095,2826.040916,0.006210794,0.030579165,2494636.5693,26.9932058707257,188.95244109508
2005,70,San Juan,55 a 59,Mujer,28,9.33333333333333,93780.42519,462377.2929,2609.933213,0.005644596,0.027830256,2566727.7275,27.3695467076395,255.449102604636
2005,70,San Juan,55 a 59,Varón,37,12.3333333333333,89591.16145,436657.5422,4519.305997,0.010349772,0.050443659,2039615.6598,22.7658133546833,280.778364707761
2005,70,San Juan,60 a 64,Mujer,45,15,91170.49198,445690.5758,4064.753633,0.009120125,0.044584092,2104350.4346,23.0814860038446,346.22229005767
2005,70,San Juan,60 a 64,Varón,56,18.6666666666667,85071.85545,408249.9566,6843.728265,0.016763574,0.080446444,1602958.1176,18.8424022154086,351.724841354294
2005,70,San Juan,65 a 69,Mujer,64,21.3333333333333,87105.73835,421044.9365,5793.502115,0.013759819,0.066511142,1658659.8588,19.0419126250366,406.227469334114
2005,70,San Juan,65 a 69,Varón,71,23.6666666666667,78228.12718,366935.8419,9681.917618,0.02638586,0.123765172,1194708.161,15.272104856237,361.439814930941
2005,70,San Juan,70 a 74,Mujer,94,31.3333333333333,81312.23623,385197.4791,8545.480834,0.022184675,0.105094648,1237614.9223,15.2205249748547,476.909782545447
2005,70,San Juan,70 a 74,Varón,78,26,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,313.979145332923
2005,70,San Juan,75 a 79,Mujer,87,29,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,339.717027602965
2005,70,San Juan,75 a 79,Varón,86,28.6666666666667,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,266.549143052787
2005,70,San Juan,80+,Mujer,123,41,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,346.557843311751
2005,70,San Juan,80+,Varón,87,29,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,196.696575166367
2005,74,San Luis,20 a 24,Mujer,0,0,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,0
2005,74,San Luis,20 a 24,Varón,0,0,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,0
2005,74,San Luis,25 a 29,Mujer,1,0.333333333333333,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,18.5204865112055
2005,74,San Luis,25 a 29,Varón,0,0,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,0
2005,74,San Luis,30 a 34,Mujer,0,0,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,0
2005,74,San Luis,30 a 34,Varón,1,0.333333333333333,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,15.1128833799095
2005,74,San Luis,35 a 39,Mujer,1,0.333333333333333,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,15.2987695886973
2005,74,San Luis,35 a 39,Varón,4,1.33333333333333,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,54.1993460984307
2005,74,San Luis,40 a 44,Mujer,1,0.333333333333333,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,13.7136659325725
2005,74,San Luis,40 a 44,Varón,2,0.666666666666667,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,24.0096171975665
2005,74,San Luis,45 a 49,Mujer,4,1.33333333333333,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,48.5874189754313
2005,74,San Luis,45 a 49,Varón,6,2,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,62.8528571456862
2005,74,San Luis,50 a 54,Mujer,5,1.66666666666667,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,53.0827456077043
2005,74,San Luis,50 a 54,Varón,9,3,92417.20236,455020.9095,2826.040916,0.006210794,0.030579165,2494636.5693,26.9932058707257,80.9796176121772
2005,74,San Luis,55 a 59,Mujer,12,4,93780.42519,462377.2929,2609.933213,0.005644596,0.027830256,2566727.7275,27.3695467076395,109.478186830558
2005,74,San Luis,55 a 59,Varón,24,8,89591.16145,436657.5422,4519.305997,0.010349772,0.050443659,2039615.6598,22.7658133546833,182.126506837467
2005,74,San Luis,60 a 64,Mujer,14,4.66666666666667,91170.49198,445690.5758,4064.753633,0.009120125,0.044584092,2104350.4346,23.0814860038446,107.713601351275
2005,74,San Luis,60 a 64,Varón,24,8,85071.85545,408249.9566,6843.728265,0.016763574,0.080446444,1602958.1176,18.8424022154086,150.739217723269
2005,74,San Luis,65 a 69,Mujer,15,5,87105.73835,421044.9365,5793.502115,0.013759819,0.066511142,1658659.8588,19.0419126250366,95.209563125183
2005,74,San Luis,65 a 69,Varón,23,7.66666666666667,78228.12718,366935.8419,9681.917618,0.02638586,0.123765172,1194708.161,15.272104856237,117.08613723115
2005,74,San Luis,70 a 74,Mujer,23,7.66666666666667,81312.23623,385197.4791,8545.480834,0.022184675,0.105094648,1237614.9223,15.2205249748547,116.690691473886
2005,74,San Luis,70 a 74,Varón,28,9.33333333333333,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,112.710462427203
2005,74,San Luis,75 a 79,Mujer,40,13.3333333333333,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,156.191736828949
2005,74,San Luis,75 a 79,Varón,32,10.6666666666667,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,99.1810764847579
2005,74,San Luis,80+,Mujer,47,15.6666666666667,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,132.424541753271
2005,74,San Luis,80+,Varón,36,12,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,81.3916862757381
2005,78,Santa Cruz,20 a 24,Mujer,1,0.333333333333333,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,20.1343246459147
2005,78,Santa Cruz,20 a 24,Varón,0,0,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,0
2005,78,Santa Cruz,25 a 29,Mujer,0,0,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,0
2005,78,Santa Cruz,25 a 29,Varón,0,0,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,0
2005,78,Santa Cruz,30 a 34,Mujer,0,0,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,0
2005,78,Santa Cruz,30 a 34,Varón,1,0.333333333333333,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,15.1128833799095
2005,78,Santa Cruz,35 a 39,Mujer,0,0,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,0
2005,78,Santa Cruz,35 a 39,Varón,1,0.333333333333333,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,13.5498365246077
2005,78,Santa Cruz,40 a 44,Mujer,0,0,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,0
2005,78,Santa Cruz,40 a 44,Varón,0,0,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,0
2005,78,Santa Cruz,45 a 49,Mujer,2,0.666666666666667,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,24.2937094877157
2005,78,Santa Cruz,45 a 49,Varón,1,0.333333333333333,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,10.4754761909477
2005,78,Santa Cruz,50 a 54,Mujer,3,1,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,31.8496473646226
2005,78,Santa Cruz,50 a 54,Varón,2,0.666666666666667,92417.20236,455020.9095,2826.040916,0.006210794,0.030579165,2494636.5693,26.9932058707257,17.9954705804838
2005,78,Santa Cruz,55 a 59,Mujer,3,1,93780.42519,462377.2929,2609.933213,0.005644596,0.027830256,2566727.7275,27.3695467076395,27.3695467076395
2005,78,Santa Cruz,55 a 59,Varón,4,1.33333333333333,89591.16145,436657.5422,4519.305997,0.010349772,0.050443659,2039615.6598,22.7658133546833,30.3544178062444
2005,78,Santa Cruz,60 a 64,Mujer,6,2,91170.49198,445690.5758,4064.753633,0.009120125,0.044584092,2104350.4346,23.0814860038446,46.1629720076893
2005,78,Santa Cruz,60 a 64,Varón,10,3.33333333333333,85071.85545,408249.9566,6843.728265,0.016763574,0.080446444,1602958.1176,18.8424022154086,62.8080073846953
2005,78,Santa Cruz,65 a 69,Mujer,6,2,87105.73835,421044.9365,5793.502115,0.013759819,0.066511142,1658659.8588,19.0419126250366,38.0838252500732
2005,78,Santa Cruz,65 a 69,Varón,12,4,78228.12718,366935.8419,9681.917618,0.02638586,0.123765172,1194708.161,15.272104856237,61.0884194249478
2005,78,Santa Cruz,70 a 74,Mujer,11,3.66666666666667,81312.23623,385197.4791,8545.480834,0.022184675,0.105094648,1237614.9223,15.2205249748547,55.8085915744672
2005,78,Santa Cruz,70 a 74,Varón,10,3.33333333333333,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,40.2537365811439
2005,78,Santa Cruz,75 a 79,Mujer,10,3.33333333333333,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,39.0479342072374
2005,78,Santa Cruz,75 a 79,Varón,7,2.33333333333333,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,21.6958604810408
2005,78,Santa Cruz,80+,Mujer,13,4.33333333333333,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,36.6280647402664
2005,78,Santa Cruz,80+,Varón,11,3.66666666666667,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,24.8696819175866
2005,82,Santa Fe,20 a 24,Mujer,2,0.666666666666667,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,40.2686492918294
2005,82,Santa Fe,20 a 24,Varón,1,0.333333333333333,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,18.2188574623216
2005,82,Santa Fe,25 a 29,Mujer,2,0.666666666666667,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,37.0409730224109
2005,82,Santa Fe,25 a 29,Varón,2,0.666666666666667,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,33.3464772676869
2005,82,Santa Fe,30 a 34,Mujer,2,0.666666666666667,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,33.8100583230244
2005,82,Santa Fe,30 a 34,Varón,3,1,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,45.3386501397284
2005,82,Santa Fe,35 a 39,Mujer,6,2,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,91.792617532184
2005,82,Santa Fe,35 a 39,Varón,9,3,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,121.948528721469
2005,82,Santa Fe,40 a 44,Mujer,8,2.66666666666667,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,109.70932746058
2005,82,Santa Fe,40 a 44,Varón,18,6,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,216.086554778098
2005,82,Santa Fe,45 a 49,Mujer,23,7.66666666666667,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,279.37765910873
2005,82,Santa Fe,45 a 49,Varón,36,12,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,377.117142874117
2005,82,Santa Fe,50 a 54,Mujer,33,11,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,350.346121010848
2005,82,Santa Fe,50 a 54,Varón,82,27.3333333333333,92417.20236,455020.9095,2826.040916,0.006210794,0.030579165,2494636.5693,26.9932058707257,737.814293799837
2005,82,Santa Fe,55 a 59,Mujer,85,28.3333333333333,93780.42519,462377.2929,2609.933213,0.005644596,0.027830256,2566727.7275,27.3695467076395,775.470490049787
2005,82,Santa Fe,55 a 59,Varón,143,47.6666666666667,89591.16145,436657.5422,4519.305997,0.010349772,0.050443659,2039615.6598,22.7658133546833,1085.17043657324
2005,82,Santa Fe,60 a 64,Mujer,119,39.6666666666667,91170.49198,445690.5758,4064.753633,0.009120125,0.044584092,2104350.4346,23.0814860038446,915.565611485837
2005,82,Santa Fe,60 a 64,Varón,228,76,85071.85545,408249.9566,6843.728265,0.016763574,0.080446444,1602958.1176,18.8424022154086,1432.02256837105
2005,82,Santa Fe,65 a 69,Mujer,205,68.3333333333333,87105.73835,421044.9365,5793.502115,0.013759819,0.066511142,1658659.8588,19.0419126250366,1301.19736271083
2005,82,Santa Fe,65 a 69,Varón,294,98,78228.12718,366935.8419,9681.917618,0.02638586,0.123765172,1194708.161,15.272104856237,1496.66627591122
2005,82,Santa Fe,70 a 74,Mujer,279,93,81312.23623,385197.4791,8545.480834,0.022184675,0.105094648,1237614.9223,15.2205249748547,1415.50882266149
2005,82,Santa Fe,70 a 74,Varón,309,103,68546.20957,310455.6718,12910.15042,0.041584521,0.188342295,827772.3191,12.0761209743432,1243.84046035735
2005,82,Santa Fe,75 a 79,Mujer,321,107,72766.7554,334962.4435,11548.5334,0.034477099,0.158706175,852417.4432,11.7143802621712,1253.43868805232
2005,82,Santa Fe,75 a 79,Varón,381,127,55636.05915,240954.0783,14890.48697,0.061798028,0.267640936,517316.6473,9.29822592044606,1180.87469189665
2005,82,Santa Fe,80+,Mujer,706,235.333333333333,61218.222,517454.9997,61218.222,0.223518842,1.26984398,517454.9997,8.45263032467686,1989.18566974062
2005,82,Santa Fe,80+,Varón,452,150.666666666667,40745.57218,276362.569,40745.57218,0.304985703,1.402596322,276362.569,6.78264052297817,1021.91783879538
2005,86,Santiago del Estero,20 a 24,Mujer,1,0.333333333333333,98811.82099,493384.8087,269.7185104,0.00054667,0.002729618,5968527.848,60.4029739377441,20.1343246459147
2005,86,Santiago del Estero,20 a 24,Varón,0,0,98328.4754,489942.6654,679.8846403,0.001387682,0.006914423,5374297.4334,54.6565723869649,0
2005,86,Santiago del Estero,25 a 29,Mujer,0,0,98542.10248,491999.3033,284.4836318,0.00057822,0.002886925,5475143.0393,55.5614595336164,0
2005,86,Santiago del Estero,25 a 29,Varón,0,0,97648.59076,486615.4267,651.0108159,0.001337834,0.006666874,4884354.768,50.0197159015303,0
2005,86,Santiago del Estero,30 a 34,Mujer,0,0,98257.61885,490368.2735,367.9282986,0.00075031,0.003744527,4983143.736,50.7150874845366,0
2005,86,Santiago del Estero,30 a 34,Varón,0,0,96997.57994,483240.915,698.7938737,0.001446057,0.00720424,4397739.3413,45.3386501397284,0
2005,86,Santiago del Estero,35 a 39,Mujer,1,0.333333333333333,97889.69055,488076.3179,548.8539458,0.001124525,0.005606862,4492775.4625,45.896308766092,15.2987695886973
2005,86,Santiago del Estero,35 a 39,Varón,2,0.666666666666667,96298.78607,479212.9026,912.4110809,0.001903979,0.009474793,3914498.4263,40.649509573823,27.0996730492153
2005,86,Santiago del Estero,40 a 44,Mujer,3,1,97340.83661,484832.0962,748.8347317,0.001544524,0.007692914,4004699.1446,41.1409977977176,41.1409977977176
2005,86,Santiago del Estero,40 a 44,Varón,5,1.66666666666667,95386.37498,474035.943,1158.372781,0.002443639,0.012144007,3435285.5237,36.0144257963497,60.0240429939162
2005,86,Santiago del Estero,45 a 49,Mujer,6,2,96592.00187,480084.1313,1150.351228,0.002396145,0.011909384,3519867.0484,36.4405642315735,72.881128463147
2005,86,Santiago del Estero,45 a 49,Varón,6,2,94228.0022,466613.0114,1810.799842,0.003880732,0.019217216,2961249.5807,31.4264285728431,62.8528571456862
2005,86,Santiago del Estero,50 a 54,Mujer,11,3.66666666666667,95441.65065,473055.1896,1661.225453,0.003511695,0.017405666,3039782.9171,31.8496473646226,116.782040336949
