anio_enfr,prov_id,prov_nombre,region,grupo_edad_amp,sexo,defun_n,defun_mean,lx,nLx,ndx,nMx,nqx,Tx,ex,avp_dm
2005,58,Neuquén,Patagonia Norte,75+,Varón,82,27.3333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,254.151508492192
2005,62,Río Negro,Patagonia Norte,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2005,62,Río Negro,Patagonia Norte,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,62,Río Negro,Patagonia Norte,30 a 44,Mujer,3,1,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,50.7150874845366
2005,62,Río Negro,Patagonia Norte,30 a 44,Varón,1,0.333333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,15.1128833799095
2005,62,Río Negro,Patagonia Norte,45 a 59,Mujer,9,3,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,109.32169269472
2005,62,Río Negro,Patagonia Norte,45 a 59,Varón,16,5.33333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,167.607619055163
2005,62,Río Negro,Patagonia Norte,60 a 74,Mujer,43,14.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,330.834632721773
2005,62,Río Negro,Patagonia Norte,60 a 74,Varón,67,22.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,420.813649477459
2005,62,Río Negro,Patagonia Norte,75+,Mujer,70,23.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,273.335539450661
2005,62,Río Negro,Patagonia Norte,75+,Varón,51,17,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,158.069840647583
2005,66,Salta,NOA1,20 a 29,Mujer,4,1.33333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,80.5372985836587
2005,66,Salta,NOA1,20 a 29,Varón,1,0.333333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,18.2188574623216
2005,66,Salta,NOA1,30 a 44,Mujer,3,1,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,50.7150874845366
2005,66,Salta,NOA1,30 a 44,Varón,9,3,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,136.015950419185
2005,66,Salta,NOA1,45 a 59,Mujer,18,6,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,218.643385389441
2005,66,Salta,NOA1,45 a 59,Varón,40,13.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,419.019047637908
2005,66,Salta,NOA1,60 a 74,Mujer,68,22.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,523.180349420478
2005,66,Salta,NOA1,60 a 74,Varón,70,23.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,439.656051692867
2005,66,Salta,NOA1,75+,Mujer,74,24.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,288.954713133556
2005,66,Salta,NOA1,75+,Varón,58,19.3333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,179.765701128624
2005,70,San Juan,Cuyo,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2005,70,San Juan,Cuyo,20 a 29,Varón,3,1,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,54.6565723869649
2005,70,San Juan,Cuyo,30 a 44,Mujer,6,2,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,101.430174969073
2005,70,San Juan,Cuyo,30 a 44,Varón,8,2.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,120.903067039276
2005,70,San Juan,Cuyo,45 a 59,Mujer,54,18,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,655.930156168323
2005,70,San Juan,Cuyo,45 a 59,Varón,64,21.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,670.430476220652
2005,70,San Juan,Cuyo,60 a 74,Mujer,203,67.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1561.84721959349
2005,70,San Juan,Cuyo,60 a 74,Varón,205,68.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1287.56415138625
2005,70,San Juan,Cuyo,75+,Mujer,210,70,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,820.006618351984
2005,70,San Juan,Cuyo,75+,Varón,173,57.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,536.197694745723
2005,74,San Luis,Cuyo,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2005,74,San Luis,Cuyo,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,74,San Luis,Cuyo,30 a 44,Mujer,2,0.666666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,33.8100583230244
2005,74,San Luis,Cuyo,30 a 44,Varón,7,2.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,105.790183659366
2005,74,San Luis,Cuyo,45 a 59,Mujer,21,7,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,255.083949621014
2005,74,San Luis,Cuyo,45 a 59,Varón,39,13,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,408.54357144696
2005,74,San Luis,Cuyo,60 a 74,Mujer,52,17.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,400.079090733307
2005,74,San Luis,Cuyo,60 a 74,Varón,75,25,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,471.060055385215
2005,74,San Luis,Cuyo,75+,Mujer,87,29,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,339.717027602965
2005,74,San Luis,Cuyo,75+,Varón,68,22.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,210.759787530111
2005,78,Santa Cruz,Patagonia Sur,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2005,78,Santa Cruz,Patagonia Sur,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,78,Santa Cruz,Patagonia Sur,30 a 44,Mujer,0,0,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,0
2005,78,Santa Cruz,Patagonia Sur,30 a 44,Varón,2,0.666666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,30.225766759819
2005,78,Santa Cruz,Patagonia Sur,45 a 59,Mujer,8,2.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,97.1748379508626
2005,78,Santa Cruz,Patagonia Sur,45 a 59,Varón,7,2.33333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,73.3283333366338
2005,78,Santa Cruz,Patagonia Sur,60 a 74,Mujer,23,7.66666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,176.958059362809
2005,78,Santa Cruz,Patagonia Sur,60 a 74,Varón,32,10.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,200.985623631025
2005,78,Santa Cruz,Patagonia Sur,75+,Mujer,23,7.66666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,89.8102486766459
2005,78,Santa Cruz,Patagonia Sur,75+,Varón,18,6,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,55.7893555226763
2005,82,Santa Fe,Centro,20 a 29,Mujer,4,1.33333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,80.5372985836587
2005,82,Santa Fe,Centro,20 a 29,Varón,3,1,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,54.6565723869649
2005,82,Santa Fe,Centro,30 a 44,Mujer,16,5.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,270.480466584195
2005,82,Santa Fe,Centro,30 a 44,Varón,30,10,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,453.386501397284
2005,82,Santa Fe,Centro,45 a 59,Mujer,141,47,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,1712.70651888395
2005,82,Santa Fe,Centro,45 a 59,Varón,261,87,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,2734.09928583735
2005,82,Santa Fe,Centro,60 a 74,Mujer,603,201,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,4639.37868677277
2005,82,Santa Fe,Centro,60 a 74,Varón,831,277,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,5219.34541366818
2005,82,Santa Fe,Centro,75+,Mujer,1027,342.333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,4010.22284308328
2005,82,Santa Fe,Centro,75+,Varón,833,277.666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,2581.80739724386
2005,86,Santiago del Estero,NOA2,20 a 29,Mujer,1,0.333333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,20.1343246459147
2005,86,Santiago del Estero,NOA2,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,86,Santiago del Estero,NOA2,30 a 44,Mujer,4,1.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,67.6201166460488
2005,86,Santiago del Estero,NOA2,30 a 44,Varón,7,2.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,105.790183659366
2005,86,Santiago del Estero,NOA2,45 a 59,Mujer,34,11.3333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,412.993061291166
2005,86,Santiago del Estero,NOA2,45 a 59,Varón,54,18,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,565.675714311175
2005,86,Santiago del Estero,NOA2,60 a 74,Mujer,102,34,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,784.770524130718
2005,86,Santiago del Estero,NOA2,60 a 74,Varón,102,34,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,640.641675323892
2005,86,Santiago del Estero,NOA2,75+,Mujer,119,39.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,464.670417066125
2005,86,Santiago del Estero,NOA2,75+,Varón,75,25,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,232.455648011151
2005,90,Tucumán,NOA1,20 a 29,Mujer,7,2.33333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,140.940272521403
2005,90,Tucumán,NOA1,20 a 29,Varón,6,2,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,109.31314477393
2005,90,Tucumán,NOA1,30 a 44,Mujer,7,2.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,118.335204130585
2005,90,Tucumán,NOA1,30 a 44,Varón,10,3.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,151.128833799095
2005,90,Tucumán,NOA1,45 a 59,Mujer,72,24,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,874.573541557763
2005,90,Tucumán,NOA1,45 a 59,Varón,106,35.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,1110.40047624046
2005,90,Tucumán,NOA1,60 a 74,Mujer,233,77.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1792.66207963193
2005,90,Tucumán,NOA1,60 a 74,Varón,254,84.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1595.32338757126
2005,90,Tucumán,NOA1,75+,Mujer,243,81,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,948.864801235868
2005,90,Tucumán,NOA1,75+,Varón,188,62.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,582.688824347953
2005,94,Tierra del Fuego,Patagonia Sur,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2005,94,Tierra del Fuego,Patagonia Sur,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,94,Tierra del Fuego,Patagonia Sur,30 a 44,Mujer,0,0,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,0
2005,94,Tierra del Fuego,Patagonia Sur,30 a 44,Varón,1,0.333333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,15.1128833799095
2005,94,Tierra del Fuego,Patagonia Sur,45 a 59,Mujer,3,1,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,36.4405642315735
2005,94,Tierra del Fuego,Patagonia Sur,45 a 59,Varón,5,1.66666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,52.3773809547385
2005,94,Tierra del Fuego,Patagonia Sur,60 a 74,Mujer,7,2.33333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,53.8568006756375
2005,94,Tierra del Fuego,Patagonia Sur,60 a 74,Varón,4,1.33333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,25.1232029538781
2005,94,Tierra del Fuego,Patagonia Sur,75+,Mujer,9,3,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,35.1431407865136
2005,94,Tierra del Fuego,Patagonia Sur,75+,Varón,7,2.33333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,21.6958604810408
2009,02,CABA,Centro,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2009,02,CABA,Centro,20 a 29,Varón,2,0.666666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,36.4377149246433
2009,02,CABA,Centro,30 a 44,Mujer,11,3.66666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,185.955320776634
2009,02,CABA,Centro,30 a 44,Varón,10,3.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,151.128833799095
2009,02,CABA,Centro,45 a 59,Mujer,22,7.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,267.230804364872
2009,02,CABA,Centro,45 a 59,Varón,40,13.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,419.019047637908
2009,02,CABA,Centro,60 a 74,Mujer,106,35.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,815.545838802511
2009,02,CABA,Centro,60 a 74,Varón,154,51.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,967.243313724308
2009,02,CABA,Centro,75+,Mujer,326,108.666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,1272.96265515594
2009,02,CABA,Centro,75+,Varón,226,75.3333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,700.466352673603
2009,06,Buenos Aires,Centro,20 a 29,Mujer,20,6.66666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,402.686492918294
2009,06,Buenos Aires,Centro,20 a 29,Varón,21,7,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,382.596006708755
2009,06,Buenos Aires,Centro,30 a 44,Mujer,67,22.3333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,1132.63695382132
2009,06,Buenos Aires,Centro,30 a 44,Varón,84,28,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,1269.4822039124
2009,06,Buenos Aires,Centro,45 a 59,Mujer,349,116.333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,4239.25230560638
2009,06,Buenos Aires,Centro,45 a 59,Varón,528,176,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,5531.05142882038
2009,06,Buenos Aires,Centro,60 a 74,Mujer,1059,353,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,8147.76455935716
2009,06,Buenos Aires,Centro,60 a 74,Varón,1462,487.333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,9182.53067964246
2009,06,Buenos Aires,Centro,75+,Mujer,1987,662.333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,7758.82452697806
2009,06,Buenos Aires,Centro,75+,Varón,1495,498.333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,4633.61591702229
2009,10,Catamarca,NOA2,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,10,Catamarca,NOA2,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,10,Catamarca,NOA2,30 a 44,Mujer,1,0.333333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,16.9050291615122
2009,10,Catamarca,NOA2,30 a 44,Varón,2,0.666666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,30.225766759819
2009,10,Catamarca,NOA2,45 a 59,Mujer,12,4,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,145.762256926294
2009,10,Catamarca,NOA2,45 a 59,Varón,19,6.33333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,199.034047628006
2009,10,Catamarca,NOA2,60 a 74,Mujer,34,11.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,261.590174710239
2009,10,Catamarca,NOA2,60 a 74,Varón,57,19,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,358.005642092763
2009,10,Catamarca,NOA2,75+,Mujer,46,15.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,179.620497353292
2009,10,Catamarca,NOA2,75+,Varón,33,11,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,102.280485124907
2009,14,Córdoba,Centro,20 a 29,Mujer,3,1,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,60.4029739377441
2009,14,Córdoba,Centro,20 a 29,Varón,2,0.666666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,36.4377149246433
2009,14,Córdoba,Centro,30 a 44,Mujer,20,6.66666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,338.100583230244
2009,14,Córdoba,Centro,30 a 44,Varón,20,6.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,302.25766759819
2009,14,Córdoba,Centro,45 a 59,Mujer,120,40,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,1457.62256926294
2009,14,Córdoba,Centro,45 a 59,Varón,181,60.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,1896.06119056153
2009,14,Córdoba,Centro,60 a 74,Mujer,379,126.333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,2915.96106515237
2009,14,Córdoba,Centro,60 a 74,Varón,544,181.333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,3416.75560172743
2009,14,Córdoba,Centro,75+,Mujer,558,186,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,2178.87472876384
2009,14,Córdoba,Centro,75+,Varón,452,150.666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,1400.93270534721
2009,18,Corrientes,NEA,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2009,18,Corrientes,NEA,20 a 29,Varón,1,0.333333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,18.2188574623216
2009,18,Corrientes,NEA,30 a 44,Mujer,5,1.66666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,84.525145807561
2009,18,Corrientes,NEA,30 a 44,Varón,3,1,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,45.3386501397284
2009,18,Corrientes,NEA,45 a 59,Mujer,34,11.3333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,412.993061291166
2009,18,Corrientes,NEA,45 a 59,Varón,50,16.6666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,523.773809547385
2009,18,Corrientes,NEA,60 a 74,Mujer,124,41.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,954.034754825578
2009,18,Corrientes,NEA,60 a 74,Varón,128,42.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,803.9424945241
2009,18,Corrientes,NEA,75+,Mujer,165,55,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,644.290914419416
2009,18,Corrientes,NEA,75+,Varón,89,29.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,275.847368973233
2009,22,Chaco,NEA,20 a 29,Mujer,2,0.666666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,40.2686492918294
2009,22,Chaco,NEA,20 a 29,Varón,1,0.333333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,18.2188574623216
2009,22,Chaco,NEA,30 a 44,Mujer,10,3.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,169.050291615122
2009,22,Chaco,NEA,30 a 44,Varón,7,2.33333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,105.790183659366
2009,22,Chaco,NEA,45 a 59,Mujer,53,17.6666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,643.783301424465
2009,22,Chaco,NEA,45 a 59,Varón,63,21,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,659.955000029705
2009,22,Chaco,NEA,60 a 74,Mujer,118,39.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,907.871782817889
2009,22,Chaco,NEA,60 a 74,Varón,138,46,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,866.750501908796
2009,22,Chaco,NEA,75+,Mujer,155,51.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,605.242980212179
2009,22,Chaco,NEA,75+,Varón,81,27,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,251.052099852044
2009,26,Chubut,Patagonia Sur,20 a 29,Mujer,0,0,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,0
2009,26,Chubut,Patagonia Sur,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,26,Chubut,Patagonia Sur,30 a 44,Mujer,3,1,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,50.7150874845366
2009,26,Chubut,Patagonia Sur,30 a 44,Varón,3,1,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,45.3386501397284
2009,26,Chubut,Patagonia Sur,45 a 59,Mujer,10,3.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,121.468547438578
2009,26,Chubut,Patagonia Sur,45 a 59,Varón,17,5.66666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,178.083095246111
2009,26,Chubut,Patagonia Sur,60 a 74,Mujer,33,11,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,253.896346042291
2009,26,Chubut,Patagonia Sur,60 a 74,Varón,46,15.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,288.916833969599
2009,26,Chubut,Patagonia Sur,75+,Mujer,57,19,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,222.573224981253
